"Pid","trialName","Qid","Answer"
"expert_6","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q1","2"
"expert_6","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q4","Yes"
"expert_6","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q1","3"
"expert_6","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q2","4"
"expert_6","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q3","Yes"
"expert_6","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q5","Perhaps would be easier for people to answer this question if the visualization had more axis labels"
"expert_6","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q4","Yes"
"expert_6","stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy","q3","Yes"
"expert_6","stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy","q1","3"
"expert_6","stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy","q4","Yes"
"expert_6","stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy","q5",""
"expert_6","stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy","q2","3"
"expert_6","stacked_bar_chart-describe_trend_or_correlation-politics","q5",""
"expert_6","stacked_bar_chart-describe_trend_or_correlation-politics","q4","Yes"
"expert_6","stacked_bar_chart-describe_trend_or_correlation-politics","q2","3"
"expert_6","stacked_bar_chart-describe_trend_or_correlation-politics","q1","3"
"expert_6","stacked_bar_chart-describe_trend_or_correlation-politics","q3","Yes"
"expert_6","area_chart-describe_the_topic_of_the_visualization-economy","q5","This likewise seems more related to attention rather than description. The items seem to general too really assess people's skill level."
"expert_6","area_chart-describe_the_topic_of_the_visualization-economy","q3","Yes"
"expert_6","area_chart-describe_the_topic_of_the_visualization-economy","q2","4"
"expert_6","area_chart-describe_the_topic_of_the_visualization-economy","q1","1"
"expert_6","area_chart-describe_the_topic_of_the_visualization-economy","q4","Yes"
"expert_6","scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy","q3","Yes"
"expert_6","scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy","q2","3"
"expert_6","scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy","q1","1"
"expert_6","scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy","q4","Yes"
"expert_6","scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy","q5","It seems odd for the items to mention different chart types (bar, pie), so this seems more like an attention question than a description or reasoning question."
"expert_6","line_chart-retrieve_value-education","q1","4"
"expert_6","line_chart-retrieve_value-education","q5",""
"expert_6","line_chart-retrieve_value-education","q3","Yes"
"expert_6","line_chart-retrieve_value-education","q4","Yes"
"expert_6","line_chart-retrieve_value-education","q2","4"
"expert_6","stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation","q5","For an estimation task, I would anticipate a bit more wiggle room in terms of how close a participant would have to get to answer it correctly. These values are so similar and it is a bit hard to estimate to within ""2"" on this chart (which is why I would argue for more than one option being potentially correct for estimation)."
"expert_6","stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation","q4","More than one option could be considered correct"
"expert_6","stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation","q3","Yes"
"expert_6","stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation","q2","2"
"expert_6","stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation","q1","2"
"expert_6","choropleth_map-identify_labels_of_scales-population_and_demography","q3","Yes"
"expert_6","choropleth_map-identify_labels_of_scales-population_and_demography","q5","This question is quite long (given the long title for the chart) and specific (""label of the color scale in the choropleth map""); a more direct question (title of the color legend) would be more clear."
"expert_6","choropleth_map-identify_labels_of_scales-population_and_demography","q1","3"
"expert_6","choropleth_map-identify_labels_of_scales-population_and_demography","q4","Yes"
"expert_6","choropleth_map-identify_labels_of_scales-population_and_demography","q2","1"
"expert_6","bubble_chart-describe_trend_or_correlation-economy","q4","Yes"
"expert_6","bubble_chart-describe_trend_or_correlation-economy","q1","4"
"expert_6","bubble_chart-describe_trend_or_correlation-economy","q2","4"
"expert_6","bubble_chart-describe_trend_or_correlation-economy","q3","Yes"
"expert_6","bubble_chart-describe_trend_or_correlation-economy","q5",""
"expert_6","scatterplot-retrieve_value-education","q2","4"
"expert_6","scatterplot-retrieve_value-education","q3","Yes"
"expert_6","scatterplot-retrieve_value-education","q1","4"
"expert_6","scatterplot-retrieve_value-education","q5",""
"expert_6","scatterplot-retrieve_value-education","q4","Yes"
"expert_6","stacked_area_chart-describe_trend_or_correlation-politics","q3","Yes"
"expert_6","stacked_area_chart-describe_trend_or_correlation-politics","q1","4"
"expert_6","stacked_area_chart-describe_trend_or_correlation-politics","q4","Yes"
"expert_6","stacked_area_chart-describe_trend_or_correlation-politics","q2","4"
"expert_6","stacked_area_chart-describe_trend_or_correlation-politics","q5",""
"expert_6","stacked_area_chart-make_comparisons-energy_and_environment","q1","2"
"expert_6","stacked_area_chart-make_comparisons-energy_and_environment","q2","2"
"expert_6","stacked_area_chart-make_comparisons-energy_and_environment","q3","Yes"
"expert_6","stacked_area_chart-make_comparisons-energy_and_environment","q4","Yes"
"expert_6","stacked_area_chart-make_comparisons-energy_and_environment","q5","This chart does not seem like the ideal choice to answer this question, which makes it seem less relevant. Direct comparison of the users or visualization of the trend between them may be more effective."
"expert_6","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q3","Yes"
"expert_6","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q4","More than one option could be considered correct"
"expert_6","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q2","2"
"expert_6","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q5","For estimation, the extreme level of precisions does not seem necessary and the color bucketing adds additional ambiguity. "
"expert_6","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q1","2"
"expert_6","pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q3","Yes"
"expert_6","pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q4","Yes"
"expert_6","pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q5","Again, I wonder about including the sample visualization as it could anchor responses and makes the question itself longer."
"expert_6","pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q2","3"
"expert_6","pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q1","3"
"expert_6","tree_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q1","1"
"expert_6","tree_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q2","3"
"expert_6","tree_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q3","Yes"
"expert_6","tree_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q4","Yes"
"expert_6","tree_map-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q5","This question seems more related to an understanding of what a pie chart is, rather than the characteristics that it would show."
"expert_6","bar_chart-retrieve_value-energy_and_environment","q2","4"
"expert_6","bar_chart-retrieve_value-energy_and_environment","q4","Yes"
"expert_6","bar_chart-retrieve_value-energy_and_environment","q5",""
"expert_6","bar_chart-retrieve_value-energy_and_environment","q3","Yes"
"expert_6","bar_chart-retrieve_value-energy_and_environment","q1","4"
"expert_6","stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-health","q2","4"
"expert_6","stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-health","q5",""
"expert_6","stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-health","q4","Yes"
"expert_6","stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-health","q1","3"
"expert_6","stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-health","q3","Yes"
"expert_6","tree_map-estimate_the_difference_between_two_values_of_the_same_type-education","q3","Yes"
"expert_6","tree_map-estimate_the_difference_between_two_values_of_the_same_type-education","q5",""
"expert_6","tree_map-estimate_the_difference_between_two_values_of_the_same_type-education","q1","3"
"expert_6","tree_map-estimate_the_difference_between_two_values_of_the_same_type-education","q2","3"
"expert_6","tree_map-estimate_the_difference_between_two_values_of_the_same_type-education","q4","Yes"
"expert_6","histogram-describe_the_topic_of_the_visualization-education","q4","Yes"
"expert_6","histogram-describe_the_topic_of_the_visualization-education","q1","1"
"expert_6","histogram-describe_the_topic_of_the_visualization-education","q5","In some ways, these topic items seem more related to the ""scale label"" tasks as they are primarily about correctly reading the title (and paying attention to the task)."
"expert_6","histogram-describe_the_topic_of_the_visualization-education","q2","4"
"expert_6","histogram-describe_the_topic_of_the_visualization-education","q3","Yes"
"expert_6","area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","3"
"expert_6","area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","3"
"expert_6","area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5","I could see someone making a case for the scatterplot, and without a text explanation it might be hard to know the rationale for how people are completing this task (to fully assess their ability). I also wonder about showing the accompanying visualization, as that could potentially skew answers one way or another."
"expert_6","area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_6","area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","More than one option could be considered correct"
"expert_6","histogram-identify_range-health","q3","Yes"
"expert_6","histogram-identify_range-health","q1","4"
"expert_6","histogram-identify_range-health","q2","3"
"expert_6","histogram-identify_range-health","q4","Yes"
"expert_6","histogram-identify_range-health","q5",""
"expert_6","histogram-make_comparisons-population_and_demography","q2","4"
"expert_6","histogram-make_comparisons-population_and_demography","q1","3"
"expert_6","histogram-make_comparisons-population_and_demography","q4","Yes"
"expert_6","histogram-make_comparisons-population_and_demography","q3","Yes"
"expert_6","histogram-make_comparisons-population_and_demography","q5",""
"expert_6","stacked_area_chart-describe_the_topic_of_the_visualization-health","q4","Yes"
"expert_6","stacked_area_chart-describe_the_topic_of_the_visualization-health","q5","The selected answer seems like the most reasonable (and general), but in this case I could imagine a scenario where one of the other topics could also be reasonable (with annotation or context).  "
"expert_6","stacked_area_chart-describe_the_topic_of_the_visualization-health","q3","Yes"
"expert_6","stacked_area_chart-describe_the_topic_of_the_visualization-health","q1","2"
"expert_6","stacked_area_chart-describe_the_topic_of_the_visualization-health","q2","3"
"expert_6","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q1","2"
"expert_6","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q2","3"
"expert_6","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q3","Yes"
"expert_6","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q4","Yes"
"expert_6","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q5",""
"expert_6","scatterplot-make_comparisons-energy_and_environment","q5",""
"expert_6","scatterplot-make_comparisons-energy_and_environment","q2","4"
"expert_6","scatterplot-make_comparisons-energy_and_environment","q1","4"
"expert_6","scatterplot-make_comparisons-energy_and_environment","q3","Yes"
"expert_6","scatterplot-make_comparisons-energy_and_environment","q4","Yes"
"expert_6","100_percent_stacked_bar_chart-retrieve_value-education","q2","4"
"expert_6","100_percent_stacked_bar_chart-retrieve_value-education","q5",""
"expert_6","100_percent_stacked_bar_chart-retrieve_value-education","q3","Yes"
"expert_6","100_percent_stacked_bar_chart-retrieve_value-education","q1","4"
"expert_6","100_percent_stacked_bar_chart-retrieve_value-education","q4","Yes"
"expert_6","100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation","q3","Yes"
"expert_6","100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation","q1","3"
"expert_6","100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation","q4","Yes"
"expert_6","100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation","q5",""
"expert_6","100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation","q2","3"
"expert_6","pie_chart-identify_labels_of_scales-energy_and_environment","q4","Yes"
"expert_6","pie_chart-identify_labels_of_scales-energy_and_environment","q5","There is no legend on this visualization; if there was, perhaps this question would be clear and reasonable."
"expert_6","pie_chart-identify_labels_of_scales-energy_and_environment","q1","2"
"expert_6","pie_chart-identify_labels_of_scales-energy_and_environment","q3","Yes"
"expert_6","pie_chart-identify_labels_of_scales-energy_and_environment","q2","1"
"expert_6","line_chart-describe_the_topic_of_the_visualization-health","q1","1"
"expert_6","line_chart-describe_the_topic_of_the_visualization-health","q2","4"
"expert_6","line_chart-describe_the_topic_of_the_visualization-health","q3","Yes"
"expert_6","line_chart-describe_the_topic_of_the_visualization-health","q5","I feel like the options are different enough that the tasks seems more related to attention (did the participant look at the visualization at all?) rather than interpretation of topic."
"expert_6","line_chart-describe_the_topic_of_the_visualization-health","q4","Yes"
"expert_6","stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q5","For an estimation task, less precision in the items seems reasonable"
"expert_6","stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q1","4"
"expert_6","stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q2","3"
"expert_6","stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_6","stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_6","pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q5","Perhaps a shorter question would be more clear; I initially overlooked the ""percentage points"" part of the question, and noted that the ""value"" version of the question would be hard to answer. "
"expert_6","pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q3","Yes"
"expert_6","pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q2","3"
"expert_6","pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q1","3"
"expert_6","pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q4","Yes"
"expert_6","pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture","q4","Yes"
"expert_6","pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture","q1","3"
"expert_6","pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture","q2","2"
"expert_6","pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture","q5","Referring to the ""food and agriculture"" sectors is perhaps a bit unclear, as it seems like the question might ask about particular sectors, rather than all sectors."
"expert_6","pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture","q3","Yes"
"expert_6","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q2","3"
"expert_6","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q4","Yes"
"expert_6","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q1","2"
"expert_6","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q3","Yes"
"expert_6","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q5","Similarly, this seems to be a bit more about knowledge of the chart type than characteristics of this data for the other chart type."
"expert_6","histogram-locate_value-economy","q3","Yes"
"expert_6","histogram-locate_value-economy","q2","4"
"expert_6","histogram-locate_value-economy","q4","Yes"
"expert_6","histogram-locate_value-economy","q1","4"
"expert_6","histogram-locate_value-economy","q5",""
"expert_6","area_chart-describe_trend_or_correlation-food_and_agriculture","q1","4"
"expert_6","area_chart-describe_trend_or_correlation-food_and_agriculture","q5",""
"expert_6","area_chart-describe_trend_or_correlation-food_and_agriculture","q2","4"
"expert_6","area_chart-describe_trend_or_correlation-food_and_agriculture","q4","Yes"
"expert_6","area_chart-describe_trend_or_correlation-food_and_agriculture","q3","Yes"
"expert_6","histogram-identify_labels_of_scales-population_and_demography","q5",""
"expert_6","histogram-identify_labels_of_scales-population_and_demography","q1","3"
"expert_6","histogram-identify_labels_of_scales-population_and_demography","q4","Yes"
"expert_6","histogram-identify_labels_of_scales-population_and_demography","q2","3"
"expert_6","histogram-identify_labels_of_scales-population_and_demography","q3","Yes"
"expert_6","pie_chart-judge_which_task_this_visualization_design_best_supports-politics","q4","Yes"
"expert_6","pie_chart-judge_which_task_this_visualization_design_best_supports-politics","q3","Yes"
"expert_6","pie_chart-judge_which_task_this_visualization_design_best_supports-politics","q1","4"
"expert_6","pie_chart-judge_which_task_this_visualization_design_best_supports-politics","q2","4"
"expert_6","pie_chart-judge_which_task_this_visualization_design_best_supports-politics","q5",""
"expert_6","stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation","q2","4"
"expert_6","stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation","q4","Yes"
"expert_6","stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation","q5",""
"expert_6","stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation","q3","Yes"
"expert_6","stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation","q1","4"
"expert_6","pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q2","3"
"expert_6","pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q5",""
"expert_6","pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q1","3"
"expert_6","pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q4","Yes"
"expert_6","pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q3","Yes"
"expert_6","tree_map-identify_range-energy_and_environment","q2","1"
"expert_6","tree_map-identify_range-energy_and_environment","q5","Not as clear in this one what values are being encoded, so it seems like there could be more uncertainty or confusion related to the visualization question/items."
"expert_6","tree_map-identify_range-energy_and_environment","q4","Yes"
"expert_6","tree_map-identify_range-energy_and_environment","q1","2"
"expert_6","tree_map-identify_range-energy_and_environment","q3","Yes"
"expert_6","line_chart-make_comparisons-innovation","q5",""
"expert_6","line_chart-make_comparisons-innovation","q3","Yes"
"expert_6","line_chart-make_comparisons-innovation","q4","Yes"
"expert_6","line_chart-make_comparisons-innovation","q1","4"
"expert_6","line_chart-make_comparisons-innovation","q2","4"
"expert_6","choropleth_map-judge_which_task_this_visualization_design_best_supports-economy","q3","Yes"
"expert_6","choropleth_map-judge_which_task_this_visualization_design_best_supports-economy","q4","Yes"
"expert_6","choropleth_map-judge_which_task_this_visualization_design_best_supports-economy","q5",""
"expert_6","choropleth_map-judge_which_task_this_visualization_design_best_supports-economy","q1","4"
"expert_6","choropleth_map-judge_which_task_this_visualization_design_best_supports-economy","q2","4"
"expert_6","area_chart-locate_value-education","q1","4"
"expert_6","area_chart-locate_value-education","q4","Yes"
"expert_6","area_chart-locate_value-education","q3","Yes"
"expert_6","area_chart-locate_value-education","q5","It seems a bit odd to not have these temporal values in order (from the perspective of the ease with which someone might answer the question), so requires a bit more attention."
"expert_6","area_chart-locate_value-education","q2","3"
"expert_6","bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics","q3","Yes"
"expert_6","bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics","q5",""
"expert_6","bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics","q2","4"
"expert_6","bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics","q4","Yes"
"expert_6","bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics","q1","4"
"expert_6","bar_chart-identify_labels_of_scales-education","q3","Yes"
"expert_6","bar_chart-identify_labels_of_scales-education","q2","3"
"expert_6","bar_chart-identify_labels_of_scales-education","q1","3"
"expert_6","bar_chart-identify_labels_of_scales-education","q4","Yes"
"expert_6","bar_chart-identify_labels_of_scales-education","q5","These tasks seem to be related to extracting the title of the axes (from the visualization); for the task ""identify labels of scales"" I can see why it is phrased this way, but for a general question about people's ability to extract this information from a visualization, I wonder if it could be more direct. I also would normally think of ""labels"" as the values on the axes (""Art"", ""Biology"", etc.) and the ""title"" as what we're considering the scale label (more similar to Vega-Lite's axis config options).

I also wonder if there is a reason for asking about both horizontal and vertical at the same time."
"expert_6","stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q3","Yes"
"expert_6","stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q4","Yes"
"expert_6","stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q5","Including the part about overlaps seems a bit odd in these responses."
"expert_6","stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q1","3"
"expert_6","stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-population_and_demography","q2","2"
"expert_6","pie_chart-locate_value-health","q4","Yes"
"expert_6","pie_chart-locate_value-health","q5",""
"expert_6","pie_chart-locate_value-health","q2","4"
"expert_6","pie_chart-locate_value-health","q3","Yes"
"expert_6","pie_chart-locate_value-health","q1","3"
"expert_6","choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q5",""
"expert_6","choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q2","2"
"expert_6","choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q4","Yes"
"expert_6","choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q3","Yes"
"expert_6","choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q1","2"
"expert_7","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q2","4"
"expert_7","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q1","4"
"expert_7","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q5",""
"expert_7","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q3","Yes"
"expert_7","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q4","Yes"
"expert_7","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q5","cannot tell between (A) and (D)"
"expert_7","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q4","More than one option could be considered correct"
"expert_7","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q3","Yes"
"expert_7","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q2","4"
"expert_7","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q1","2"
"expert_7","bar_chart-identify_labels_of_scales-education","q3","Yes"
"expert_7","bar_chart-identify_labels_of_scales-education","q5",""
"expert_7","bar_chart-identify_labels_of_scales-education","q2","4"
"expert_7","bar_chart-identify_labels_of_scales-education","q4","Yes"
"expert_7","bar_chart-identify_labels_of_scales-education","q1","4"
"expert_7","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","3"
"expert_7","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","Yes"
"expert_7","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5",""
"expert_7","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","4"
"expert_7","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_7","100_percent_stacked_bar_chart-retrieve_value-education","q2","4"
"expert_7","100_percent_stacked_bar_chart-retrieve_value-education","q1","2"
"expert_7","100_percent_stacked_bar_chart-retrieve_value-education","q5",""
"expert_7","100_percent_stacked_bar_chart-retrieve_value-education","q4","Yes"
"expert_7","100_percent_stacked_bar_chart-retrieve_value-education","q3","Yes"
"expert_7","stacked_bar_chart-retrieve_value-food_and_agriculture","q1","2"
"expert_7","stacked_bar_chart-retrieve_value-food_and_agriculture","q4","Yes"
"expert_7","stacked_bar_chart-retrieve_value-food_and_agriculture","q3","Yes"
"expert_7","stacked_bar_chart-retrieve_value-food_and_agriculture","q2","4"
"expert_7","stacked_bar_chart-retrieve_value-food_and_agriculture","q5",""
"expert_7","stacked_bar_chart-describe_trend_or_correlation-politics","q1","2"
"expert_7","stacked_bar_chart-describe_trend_or_correlation-politics","q2","4"
"expert_7","stacked_bar_chart-describe_trend_or_correlation-politics","q3","Yes"
"expert_7","stacked_bar_chart-describe_trend_or_correlation-politics","q4","Yes"
"expert_7","stacked_bar_chart-describe_trend_or_correlation-politics","q5",""
"expert_7","bubble_chart-identify_range-health","q4","No"
"expert_7","bubble_chart-identify_range-health","q5",""
"expert_7","bubble_chart-identify_range-health","q1","2"
"expert_7","bubble_chart-identify_range-health","q2","4"
"expert_7","bubble_chart-identify_range-health","q3","No"
"expert_7","100_percent_stacked_bar_chart-make_comparisons-politics","q1","2"
"expert_7","100_percent_stacked_bar_chart-make_comparisons-politics","q5",""
"expert_7","100_percent_stacked_bar_chart-make_comparisons-politics","q4","Yes"
"expert_7","100_percent_stacked_bar_chart-make_comparisons-politics","q2","4"
"expert_7","100_percent_stacked_bar_chart-make_comparisons-politics","q3","Yes"
"expert_7","choropleth_map-make_comparisons-population_and_demography","q5",""
"expert_7","choropleth_map-make_comparisons-population_and_demography","q2","4"
"expert_7","choropleth_map-make_comparisons-population_and_demography","q4","No"
"expert_7","choropleth_map-make_comparisons-population_and_demography","q1","3"
"expert_7","choropleth_map-make_comparisons-population_and_demography","q3","Yes"
"expert_7","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q1","2"
"expert_7","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q5",""
"expert_7","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q3","Yes"
"expert_7","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q4","Yes"
"expert_7","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q2","3"
"expert_7","bubble_chart-locate_value-population_and_demography","q3","Yes"
"expert_7","bubble_chart-locate_value-population_and_demography","q2","4"
"expert_7","bubble_chart-locate_value-population_and_demography","q1","3"
"expert_7","bubble_chart-locate_value-population_and_demography","q4","Yes"
"expert_7","bubble_chart-locate_value-population_and_demography","q5",""
"expert_7","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q5",""
"expert_7","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q1","4"
"expert_7","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q2","4"
"expert_7","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q3","Yes"
"expert_7","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q4","Yes"
"expert_7","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q5",""
"expert_7","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q4","Yes"
"expert_7","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q1","3"
"expert_7","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q2","3"
"expert_7","choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation","q3","Yes"
"expert_7","bubble_chart-identify_labels_of_scales-food_and_agriculture","q3","Yes"
"expert_7","bubble_chart-identify_labels_of_scales-food_and_agriculture","q1","4"
"expert_7","bubble_chart-identify_labels_of_scales-food_and_agriculture","q5",""
"expert_7","bubble_chart-identify_labels_of_scales-food_and_agriculture","q2","4"
"expert_7","bubble_chart-identify_labels_of_scales-food_and_agriculture","q4","Yes"
"expert_7","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q3","Yes"
